ci_high,ci_level,ci_low,max_value,mean,metric_name,min_value,n,scenario_description,scenario_key,scenario_name,std,stderr,suite_name
0.0,0.95,0.0,0.0,0.0,pi_hat_20,0.0,20,"Scenario(name='base_erlang_4', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(4)', replications=20)",erlang_4,base_erlang_4,0.0,0.0,service_dist_sensitivity
0.21376755350698476,0.95,0.21295158007439555,0.21531780948624196,0.21335956679069015,pi_hat_3,0.21152546655388196,20,"Scenario(name='base_erlang_4', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(4)', replications=20)",erlang_4,base_erlang_4,0.0009309212197240877,0.0002081603129000078,service_dist_sensitivity
0.1487275804192058,0.95,0.1481466979972938,0.14975509701408538,0.1484371392082498,pi_hat_4,0.14739371848825172,20,"Scenario(name='base_erlang_4', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(4)', replications=20)",erlang_4,base_erlang_4,0.0006627124746043741,0.00014818701427524834,service_dist_sensitivity
0.08154953330231249,0.95,0.08109335399668777,0.08230647201452712,0.08132144364950013,pi_hat_5,0.08048974953883799,20,"Scenario(name='base_erlang_4', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(4)', replications=20)",erlang_4,base_erlang_4,0.000520442184321501,0.00011637441025013514,service_dist_sensitivity
0.03561018893750497,0.95,0.03528688013467652,0.03616413618248271,0.035448534536090745,pi_hat_6,0.034806569793831524,20,"Scenario(name='base_erlang_4', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(4)', replications=20)",erlang_4,base_erlang_4,0.00036885395168021574,0.00008247825097263851,service_dist_sensitivity
0.01248220610922325,0.95,0.012293187071088096,0.012731486659931488,0.012387696590155673,pi_hat_7,0.011944082478135533,20,"Scenario(name='base_erlang_4', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(4)', replications=20)",erlang_4,base_erlang_4,0.0002156465229186427,0.000048220028435755137,service_dist_sensitivity
0.00354038760332589,0.95,0.0034511215851490773,0.0037232507109395555,0.0034957545942374837,pi_hat_8,0.0032277489278419126,20,"Scenario(name='base_erlang_4', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(4)', replications=20)",erlang_4,base_erlang_4,0.00010184109825412207,0.000022772361859945208,service_dist_sensitivity
0.0008505566283250024,0.95,0.0008015246385478447,0.0009628017257657575,0.0008260406334364235,pi_hat_9,0.0007457100567727594,20,"Scenario(name='base_erlang_4', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(4)', replications=20)",erlang_4,base_erlang_4,0.000055939222903388375,0.000012508390502048955,service_dist_sensitivity
14196.797547872553,0.95,14062.702452127447,14528.0,14129.75,rejected_arrivals,13867.0,20,"Scenario(name='base_erlang_4', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(4)', replications=20)",erlang_4,base_erlang_4,152.98533641462092,34.208561178376634,service_dist_sensitivity
0.0,0.95,0.0,0.0,0.0,rejected_capacity,0.0,20,"Scenario(name='base_erlang_4', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(4)', replications=20)",erlang_4,base_erlang_4,0.0,0.0,service_dist_sensitivity
14195.92812268362,0.95,14061.67187731638,14528.0,14128.8,rejected_resource,13867.0,20,"Scenario(name='base_erlang_4', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(4)', replications=20)",erlang_4,base_erlang_4,153.16918750192545,34.24967153127165,service_dist_sensitivity
1.577494644695194,0.95,0.32250535530480584,4.0,0.95,rejected_server,0.0,20,"Scenario(name='base_erlang_4', K=20, N=12, R=40, resource='ResourceCustom', work='Erlang(4)', replications=20)",erlang_4,base_erlang_4,1.4317821063276355,0.32015621187164245,service_dist_sensitivity
